COUNTRY	Burkina_Faso	Cape_Verde	Dominican_Republic	Fiji	Honduras	Namibia	albania	angola	arab-emirates	argentina	australia	austria	bangladesh	belgium	bhutan	brazil	bulgaria	canada	chile	china	colombia	costa-rica	croatia	czech-republic	denmark	ecuador	egypt	el-salvador	estonia	ethiopia	finland	france	germany	ghana	greece	guatemala	hong-kong	hungary	iceland	india	indonesia	iran	iraq	ireland	israel	italy	jamaica	japan	jordan	kenya	kuwait	latvia	lebanon	libya	lithuania	luxemburg	malawi	malaysia	malta	mexico	morocco	mozambique	nepal	netherlands	new-zealand	nigeria	norway	pakistan	panama	peru	philippines	poland	portugal	romania	russia	saudi-arabia	senegal	serbia	sierra-leone	singapore	slovakia	slovenia	south-africa	south-korea	spain	sri_lanka	surinam	sweden	switzerland	syria	taiwan	tanzania	thailand	trinidad	turkey	ukraine	united-kingdom	united-states	uruguay	venezuela	vietnam	zambia
netherlands	3.78	0.82	1.26	1.00	1.00	1.00	4.53	0.82	1.00	1.10	0.96	1.08	3.40	1.19	1.00	1.15	4.25	1.00	1.00	2.83	0.82	1.00	2.06	2.34	0.97	1.00	17.00	0.76	4.25	1.00	1.19	1.42	1.70	0.94	1.36	1.00	4.00	2.19	1.01	2.62	1.79	1.70	4.00	1.05	1.00	2.27	1.00	1.62	1.58	1.00	1.00	5.23	2.72	2.00	4.25	1.21	1.00	1.19	1.03	0.70	2.72	0.85	1.00	1.00	0.91	0.81	1.24	1.00	1.00	1.48	1.62	2.34	2.06	3.40	3.40	1.31	1.00	2.43	1.00	1.48	2.43	1.42	1.08	2.34	1.55	1.00	1.00	0.87	1.03	1.00	1.39	1.79	1.51	0.85	1.39	3.78	0.99	1.00	1.28	0.68	1.94	1.62
new-zealand	4.17	0.90	1.39	1.00	1.00	1.00	5.00	0.90	1.00	1.21	1.06	1.19	3.75	1.32	1.00	1.27	4.69	1.10	1.10	3.12	0.90	1.00	2.27	2.59	1.07	1.00	18.75	0.84	4.69	1.00	1.32	1.56	1.88	1.04	1.50	1.00	4.41	2.42	1.12	2.88	1.97	1.88	4.41	1.15	1.00	2.50	1.00	1.79	1.74	1.00	1.00	5.77	3.00	2.21	4.69	1.34	1.00	1.32	1.14	0.77	3.00	0.94	1.00	1.10	1.00	0.89	1.36	1.00	1.00	1.63	1.79	2.59	2.27	3.75	3.75	1.44	1.00	2.68	1.00	1.63	2.68	1.56	1.19	2.59	1.70	1.00	1.00	0.96	1.14	1.00	1.53	1.97	1.67	0.94	1.53	4.17	1.09	1.10	1.42	0.75	2.14	1.79
nigeria	4.67	1.01	1.56	1.00	1.00	1.00	5.60	1.01	1.00	1.35	1.18	1.33	4.20	1.47	1.00	1.42	5.25	1.24	1.24	3.50	1.01	1.00	2.55	2.90	1.20	1.00	21.00	0.94	5.25	1.00	1.47	1.75	2.10	1.17	1.68	1.00	4.94	2.71	1.25	3.23	2.21	2.10	4.94	1.29	1.00	2.80	1.00	2.00	1.95	1.00	1.00	6.46	3.36	2.47	5.25	1.50	1.00	1.47	1.27	0.87	3.36	1.05	1.00	1.24	1.12	1.00	1.53	1.00	1.00	1.83	2.00	2.90	2.55	4.20	4.20	1.62	1.00	3.00	1.00	1.83	3.00	1.75	1.33	2.90	1.91	1.00	1.00	1.08	1.27	1.00	1.71	2.21	1.87	1.05	1.71	4.67	1.22	1.24	1.58	0.84	2.40	2.00
norway	3.06	0.66	1.02	1.00	1.00	1.00	3.67	0.66	1.00	0.89	0.77	0.87	2.75	0.96	1.00	0.93	3.44	0.81	0.81	2.29	0.66	1.00	1.67	1.90	0.79	1.00	13.75	0.62	3.44	1.00	0.96	1.15	1.38	0.76	1.10	1.00	3.24	1.77	0.82	2.12	1.45	1.38	3.24	0.85	1.00	1.83	1.00	1.31	1.28	1.00	1.00	4.23	2.20	1.62	3.44	0.98	1.00	0.96	0.83	0.57	2.20	0.69	1.00	0.81	0.73	0.65	1.00	1.00	1.00	1.20	1.31	1.90	1.67	2.75	2.75	1.06	1.00	1.96	1.00	1.20	1.96	1.15	0.87	1.90	1.25	1.00	1.00	0.71	0.83	1.00	1.12	1.45	1.22	0.69	1.12	3.06	0.80	0.81	1.04	0.55	1.57	1.31
pakistan	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
panama	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
peru	2.56	0.55	0.85	1.00	1.00	1.00	3.07	0.55	1.00	0.74	0.65	0.73	2.30	0.81	1.00	0.78	2.88	0.68	0.68	1.92	0.55	1.00	1.39	1.59	0.66	1.00	11.50	0.52	2.88	1.00	0.81	0.96	1.15	0.64	0.92	1.00	2.71	1.48	0.69	1.77	1.21	1.15	2.71	0.71	1.00	1.53	1.00	1.10	1.07	1.00	1.00	3.54	1.84	1.35	2.88	0.82	1.00	0.81	0.70	0.47	1.84	0.57	1.00	0.68	0.61	0.55	0.84	1.00	1.00	1.00	1.10	1.59	1.39	2.30	2.30	0.88	1.00	1.64	1.00	1.00	1.64	0.96	0.73	1.59	1.05	1.00	1.00	0.59	0.70	1.00	0.94	1.21	1.02	0.57	0.94	2.56	0.67	0.68	0.87	0.46	1.31	1.10
philippines	2.33	0.51	0.78	1.00	1.00	1.00	2.80	0.51	1.00	0.68	0.59	0.67	2.10	0.74	1.00	0.71	2.62	0.62	0.62	1.75	0.51	1.00	1.27	1.45	0.60	1.00	10.50	0.47	2.62	1.00	0.74	0.88	1.05	0.58	0.84	1.00	2.47	1.35	0.63	1.62	1.11	1.05	2.47	0.65	1.00	1.40	1.00	1.00	0.98	1.00	1.00	3.23	1.68	1.24	2.62	0.75	1.00	0.74	0.64	0.43	1.68	0.53	1.00	0.62	0.56	0.50	0.76	1.00	1.00	0.91	1.00	1.45	1.27	2.10	2.10	0.81	1.00	1.50	1.00	0.91	1.50	0.88	0.67	1.45	0.95	1.00	1.00	0.54	0.64	1.00	0.86	1.11	0.93	0.53	0.86	2.33	0.61	0.62	0.79	0.42	1.20	1.00
poland	1.61	0.35	0.54	1.00	1.00	1.00	1.93	0.35	1.00	0.47	0.41	0.46	1.45	0.51	1.00	0.49	1.81	0.43	0.43	1.21	0.35	1.00	0.88	1.00	0.41	1.00	7.25	0.33	1.81	1.00	0.51	0.60	0.72	0.40	0.58	1.00	1.71	0.94	0.43	1.12	0.76	0.72	1.71	0.45	1.00	0.97	1.00	0.69	0.67	1.00	1.00	2.23	1.16	0.85	1.81	0.52	1.00	0.51	0.44	0.30	1.16	0.36	1.00	0.43	0.39	0.35	0.53	1.00	1.00	0.63	0.69	1.00	0.88	1.45	1.45	0.56	1.00	1.04	1.00	0.63	1.04	0.60	0.46	1.00	0.66	1.00	1.00	0.37	0.44	1.00	0.59	0.76	0.64	0.36	0.59	1.61	0.42	0.43	0.55	0.29	0.83	0.69
portugal	1.83	0.40	0.61	1.00	1.00	1.00	2.20	0.40	1.00	0.53	0.46	0.52	1.65	0.58	1.00	0.56	2.06	0.49	0.49	1.38	0.40	1.00	1.00	1.14	0.47	1.00	8.25	0.37	2.06	1.00	0.58	0.69	0.82	0.46	0.66	1.00	1.94	1.06	0.49	1.27	0.87	0.82	1.94	0.51	1.00	1.10	1.00	0.79	0.77	1.00	1.00	2.54	1.32	0.97	2.06	0.59	1.00	0.58	0.50	0.34	1.32	0.41	1.00	0.49	0.44	0.39	0.60	1.00	1.00	0.72	0.79	1.14	1.00	1.65	1.65	0.63	1.00	1.18	1.00	0.72	1.18	0.69	0.52	1.14	0.75	1.00	1.00	0.42	0.50	1.00	0.67	0.87	0.73	0.41	0.67	1.83	0.48	0.49	0.62	0.33	0.94	0.79
romania	1.11	0.24	0.37	1.00	1.00	1.00	1.33	0.24	1.00	0.32	0.28	0.32	1.00	0.35	1.00	0.34	1.25	0.29	0.29	0.83	0.24	1.00	0.61	0.69	0.29	1.00	5.00	0.22	1.25	1.00	0.35	0.42	0.50	0.28	0.40	1.00	1.18	0.65	0.30	0.77	0.53	0.50	1.18	0.31	1.00	0.67	1.00	0.48	0.47	1.00	1.00	1.54	0.80	0.59	1.25	0.36	1.00	0.35	0.30	0.21	0.80	0.25	1.00	0.29	0.27	0.24	0.36	1.00	1.00	0.43	0.48	0.69	0.61	1.00	1.00	0.38	1.00	0.71	1.00	0.43	0.71	0.42	0.32	0.69	0.45	1.00	1.00	0.26	0.30	1.00	0.41	0.53	0.44	0.25	0.41	1.11	0.29	0.29	0.38	0.20	0.57	0.48
russia	1.11	0.24	0.37	1.00	1.00	1.00	1.33	0.24	1.00	0.32	0.28	0.32	1.00	0.35	1.00	0.34	1.25	0.29	0.29	0.83	0.24	1.00	0.61	0.69	0.29	1.00	5.00	0.22	1.25	1.00	0.35	0.42	0.50	0.28	0.40	1.00	1.18	0.65	0.30	0.77	0.53	0.50	1.18	0.31	1.00	0.67	1.00	0.48	0.47	1.00	1.00	1.54	0.80	0.59	1.25	0.36	1.00	0.35	0.30	0.21	0.80	0.25	1.00	0.29	0.27	0.24	0.36	1.00	1.00	0.43	0.48	0.69	0.61	1.00	1.00	0.38	1.00	0.71	1.00	0.43	0.71	0.42	0.32	0.69	0.45	1.00	1.00	0.26	0.30	1.00	0.41	0.53	0.44	0.25	0.41	1.11	0.29	0.29	0.38	0.20	0.57	0.48
saudi-arabia	2.89	0.63	0.96	1.00	1.00	1.00	3.47	0.63	1.00	0.84	0.73	0.83	2.60	0.91	1.00	0.88	3.25	0.76	0.76	2.17	0.63	1.00	1.58	1.79	0.74	1.00	13.00	0.58	3.25	1.00	0.91	1.08	1.30	0.72	1.04	1.00	3.06	1.68	0.78	2.00	1.37	1.30	3.06	0.80	1.00	1.73	1.00	1.24	1.21	1.00	1.00	4.00	2.08	1.53	3.25	0.93	1.00	0.91	0.79	0.54	2.08	0.65	1.00	0.76	0.69	0.62	0.95	1.00	1.00	1.13	1.24	1.79	1.58	2.60	2.60	1.00	1.00	1.86	1.00	1.13	1.86	1.08	0.83	1.79	1.18	1.00	1.00	0.67	0.79	1.00	1.06	1.37	1.16	0.65	1.06	2.89	0.75	0.76	0.98	0.52	1.49	1.24
senegal	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
serbia	1.56	0.34	0.52	1.00	1.00	1.00	1.87	0.34	1.00	0.45	0.39	0.44	1.40	0.49	1.00	0.47	1.75	0.41	0.41	1.17	0.34	1.00	0.85	0.97	0.40	1.00	7.00	0.31	1.75	1.00	0.49	0.58	0.70	0.39	0.56	1.00	1.65	0.90	0.42	1.08	0.74	0.70	1.65	0.43	1.00	0.93	1.00	0.67	0.65	1.00	1.00	2.15	1.12	0.82	1.75	0.50	1.00	0.49	0.42	0.29	1.12	0.35	1.00	0.41	0.37	0.33	0.51	1.00	1.00	0.61	0.67	0.97	0.85	1.40	1.40	0.54	1.00	1.00	1.00	0.61	1.00	0.58	0.44	0.97	0.64	1.00	1.00	0.36	0.42	1.00	0.57	0.74	0.62	0.35	0.57	1.56	0.41	0.41	0.53	0.28	0.80	0.67
sierra-leone	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
singapore	2.56	0.55	0.85	1.00	1.00	1.00	3.07	0.55	1.00	0.74	0.65	0.73	2.30	0.81	1.00	0.78	2.88	0.68	0.68	1.92	0.55	1.00	1.39	1.59	0.66	1.00	11.50	0.52	2.88	1.00	0.81	0.96	1.15	0.64	0.92	1.00	2.71	1.48	0.69	1.77	1.21	1.15	2.71	0.71	1.00	1.53	1.00	1.10	1.07	1.00	1.00	3.54	1.84	1.35	2.88	0.82	1.00	0.81	0.70	0.47	1.84	0.57	1.00	0.68	0.61	0.55	0.84	1.00	1.00	1.00	1.10	1.59	1.39	2.30	2.30	0.88	1.00	1.64	1.00	1.00	1.64	0.96	0.73	1.59	1.05	1.00	1.00	0.59	0.70	1.00	0.94	1.21	1.02	0.57	0.94	2.56	0.67	0.68	0.87	0.46	1.31	1.10
slovakia	1.56	0.34	0.52	1.00	1.00	1.00	1.87	0.34	1.00	0.45	0.39	0.44	1.40	0.49	1.00	0.47	1.75	0.41	0.41	1.17	0.34	1.00	0.85	0.97	0.40	1.00	7.00	0.31	1.75	1.00	0.49	0.58	0.70	0.39	0.56	1.00	1.65	0.90	0.42	1.08	0.74	0.70	1.65	0.43	1.00	0.93	1.00	0.67	0.65	1.00	1.00	2.15	1.12	0.82	1.75	0.50	1.00	0.49	0.42	0.29	1.12	0.35	1.00	0.41	0.37	0.33	0.51	1.00	1.00	0.61	0.67	0.97	0.85	1.40	1.40	0.54	1.00	1.00	1.00	0.61	1.00	0.58	0.44	0.97	0.64	1.00	1.00	0.36	0.42	1.00	0.57	0.74	0.62	0.35	0.57	1.56	0.41	0.41	0.53	0.28	0.80	0.67
slovenia	2.67	0.58	0.89	1.00	1.00	1.00	3.20	0.58	1.00	0.77	0.68	0.76	2.40	0.84	1.00	0.81	3.00	0.71	0.71	2.00	0.58	1.00	1.45	1.66	0.69	1.00	12.00	0.54	3.00	1.00	0.84	1.00	1.20	0.67	0.96	1.00	2.82	1.55	0.72	1.85	1.26	1.20	2.82	0.74	1.00	1.60	1.00	1.14	1.12	1.00	1.00	3.69	1.92	1.41	3.00	0.86	1.00	0.84	0.73	0.49	1.92	0.60	1.00	0.71	0.64	0.57	0.87	1.00	1.00	1.04	1.14	1.66	1.45	2.40	2.40	0.92	1.00	1.71	1.00	1.04	1.71	1.00	0.76	1.66	1.09	1.00	1.00	0.62	0.73	1.00	0.98	1.26	1.07	0.60	0.98	2.67	0.70	0.71	0.91	0.48	1.37	1.14
south-africa	3.50	0.76	1.17	1.00	1.00	1.00	4.20	0.76	1.00	1.02	0.89	1.00	3.15	1.11	1.00	1.07	3.94	0.93	0.93	2.62	0.76	1.00	1.91	2.17	0.90	1.00	15.75	0.71	3.94	1.00	1.11	1.31	1.57	0.88	1.26	1.00	3.71	2.03	0.94	2.42	1.66	1.57	3.71	0.97	1.00	2.10	1.00	1.50	1.47	1.00	1.00	4.85	2.52	1.85	3.94	1.12	1.00	1.11	0.95	0.65	2.52	0.79	1.00	0.93	0.84	0.75	1.15	1.00	1.00	1.37	1.50	2.17	1.91	3.15	3.15	1.21	1.00	2.25	1.00	1.37	2.25	1.31	1.00	2.17	1.43	1.00	1.00	0.81	0.95	1.00	1.29	1.66	1.40	0.79	1.29	3.50	0.91	0.93	1.19	0.63	1.80	1.50
south-korea	1.61	0.35	0.54	1.00	1.00	1.00	1.93	0.35	1.00	0.47	0.41	0.46	1.45	0.51	1.00	0.49	1.81	0.43	0.43	1.21	0.35	1.00	0.88	1.00	0.41	1.00	7.25	0.33	1.81	1.00	0.51	0.60	0.72	0.40	0.58	1.00	1.71	0.94	0.43	1.12	0.76	0.72	1.71	0.45	1.00	0.97	1.00	0.69	0.67	1.00	1.00	2.23	1.16	0.85	1.81	0.52	1.00	0.51	0.44	0.30	1.16	0.36	1.00	0.43	0.39	0.35	0.53	1.00	1.00	0.63	0.69	1.00	0.88	1.45	1.45	0.56	1.00	1.04	1.00	0.63	1.04	0.60	0.46	1.00	0.66	1.00	1.00	0.37	0.44	1.00	0.59	0.76	0.64	0.36	0.59	1.61	0.42	0.43	0.55	0.29	0.83	0.69
spain	2.44	0.53	0.81	1.00	1.00	1.00	2.93	0.53	1.00	0.71	0.62	0.70	2.20	0.77	1.00	0.75	2.75	0.65	0.65	1.83	0.53	1.00	1.33	1.52	0.63	1.00	11.00	0.49	2.75	1.00	0.77	0.92	1.10	0.61	0.88	1.00	2.59	1.42	0.66	1.69	1.16	1.10	2.59	0.68	1.00	1.47	1.00	1.05	1.02	1.00	1.00	3.38	1.76	1.29	2.75	0.79	1.00	0.77	0.67	0.45	1.76	0.55	1.00	0.65	0.59	0.52	0.80	1.00	1.00	0.96	1.05	1.52	1.33	2.20	2.20	0.85	1.00	1.57	1.00	0.96	1.57	0.92	0.70	1.52	1.00	1.00	1.00	0.56	0.67	1.00	0.90	1.16	0.98	0.55	0.90	2.44	0.64	0.65	0.83	0.44	1.26	1.05
sri_lanka	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
surinam	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
sweden	4.33	0.94	1.44	1.00	1.00	1.00	5.20	0.94	1.00	1.26	1.10	1.24	3.90	1.37	1.00	1.32	4.88	1.15	1.15	3.25	0.94	1.00	2.36	2.69	1.11	1.00	19.50	0.88	4.88	1.00	1.37	1.62	1.95	1.08	1.56	1.00	4.59	2.52	1.16	3.00	2.05	1.95	4.59	1.20	1.00	2.60	1.00	1.86	1.81	1.00	1.00	6.00	3.12	2.29	4.88	1.39	1.00	1.37	1.18	0.80	3.12	0.97	1.00	1.15	1.04	0.93	1.42	1.00	1.00	1.70	1.86	2.69	2.36	3.90	3.90	1.50	1.00	2.79	1.00	1.70	2.79	1.62	1.24	2.69	1.77	1.00	1.00	1.00	1.18	1.00	1.59	2.05	1.73	0.97	1.59	4.33	1.13	1.15	1.47	0.78	2.23	1.86
switzerland	3.67	0.80	1.22	1.00	1.00	1.00	4.40	0.80	1.00	1.06	0.93	1.05	3.30	1.16	1.00	1.12	4.12	0.97	0.97	2.75	0.80	1.00	2.00	2.28	0.94	1.00	16.50	0.74	4.12	1.00	1.16	1.38	1.65	0.92	1.32	1.00	3.88	2.13	0.99	2.54	1.74	1.65	3.88	1.02	1.00	2.20	1.00	1.57	1.53	1.00	1.00	5.08	2.64	1.94	4.12	1.18	1.00	1.16	1.00	0.68	2.64	0.82	1.00	0.97	0.88	0.79	1.20	1.00	1.00	1.43	1.57	2.28	2.00	3.30	3.30	1.27	1.00	2.36	1.00	1.43	2.36	1.38	1.05	2.28	1.50	1.00	1.00	0.85	1.00	1.00	1.35	1.74	1.47	0.82	1.35	3.67	0.96	0.97	1.25	0.66	1.89	1.57
syria	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
taiwan	2.72	0.59	0.91	1.00	1.00	1.00	3.27	0.59	1.00	0.79	0.69	0.78	2.45	0.86	1.00	0.83	3.06	0.72	0.72	2.04	0.59	1.00	1.48	1.69	0.70	1.00	12.25	0.55	3.06	1.00	0.86	1.02	1.23	0.68	0.98	1.00	2.88	1.58	0.73	1.88	1.29	1.23	2.88	0.75	1.00	1.63	1.00	1.17	1.14	1.00	1.00	3.77	1.96	1.44	3.06	0.88	1.00	0.86	0.74	0.51	1.96	0.61	1.00	0.72	0.65	0.58	0.89	1.00	1.00	1.07	1.17	1.69	1.48	2.45	2.45	0.94	1.00	1.75	1.00	1.07	1.75	1.02	0.78	1.69	1.11	1.00	1.00	0.63	0.74	1.00	1.00	1.29	1.09	0.61	1.00	2.72	0.71	0.72	0.92	0.49	1.40	1.17
tanzania	2.11	0.46	0.70	1.00	1.00	1.00	2.53	0.46	1.00	0.61	0.54	0.60	1.90	0.67	1.00	0.64	2.38	0.56	0.56	1.58	0.46	1.00	1.15	1.31	0.54	1.00	9.50	0.43	2.38	1.00	0.67	0.79	0.95	0.53	0.76	1.00	2.24	1.23	0.57	1.46	1.00	0.95	2.24	0.58	1.00	1.27	1.00	0.90	0.88	1.00	1.00	2.92	1.52	1.12	2.38	0.68	1.00	0.67	0.58	0.39	1.52	0.47	1.00	0.56	0.51	0.45	0.69	1.00	1.00	0.83	0.90	1.31	1.15	1.90	1.90	0.73	1.00	1.36	1.00	0.83	1.36	0.79	0.60	1.31	0.86	1.00	1.00	0.49	0.58	1.00	0.78	1.00	0.84	0.47	0.78	2.11	0.55	0.56	0.72	0.38	1.09	0.90
thailand	2.50	0.54	0.83	1.00	1.00	1.00	3.00	0.54	1.00	0.73	0.63	0.71	2.25	0.79	1.00	0.76	2.81	0.66	0.66	1.88	0.54	1.00	1.36	1.55	0.64	1.00	11.25	0.51	2.81	1.00	0.79	0.94	1.12	0.62	0.90	1.00	2.65	1.45	0.67	1.73	1.18	1.12	2.65	0.69	1.00	1.50	1.00	1.07	1.05	1.00	1.00	3.46	1.80	1.32	2.81	0.80	1.00	0.79	0.68	0.46	1.80	0.56	1.00	0.66	0.60	0.54	0.82	1.00	1.00	0.98	1.07	1.55	1.36	2.25	2.25	0.87	1.00	1.61	1.00	0.98	1.61	0.94	0.71	1.55	1.02	1.00	1.00	0.58	0.68	1.00	0.92	1.18	1.00	0.56	0.92	2.50	0.65	0.66	0.85	0.45	1.29	1.07
trinidad	4.44	0.96	1.48	1.00	1.00	1.00	5.33	0.96	1.00	1.29	1.13	1.27	4.00	1.40	1.00	1.36	5.00	1.18	1.18	3.33	0.96	1.00	2.42	2.76	1.14	1.00	20.00	0.90	5.00	1.00	1.40	1.67	2.00	1.11	1.60	1.00	4.71	2.58	1.19	3.08	2.11	2.00	4.71	1.23	1.00	2.67	1.00	1.90	1.86	1.00	1.00	6.15	3.20	2.35	5.00	1.43	1.00	1.40	1.21	0.82	3.20	1.00	1.00	1.18	1.07	0.95	1.45	1.00	1.00	1.74	1.90	2.76	2.42	4.00	4.00	1.54	1.00	2.86	1.00	1.74	2.86	1.67	1.27	2.76	1.82	1.00	1.00	1.03	1.21	1.00	1.63	2.11	1.78	1.00	1.63	4.44	1.16	1.18	1.51	0.80	2.29	1.90
turkey	2.72	0.59	0.91	1.00	1.00	1.00	3.27	0.59	1.00	0.79	0.69	0.78	2.45	0.86	1.00	0.83	3.06	0.72	0.72	2.04	0.59	1.00	1.48	1.69	0.70	1.00	12.25	0.55	3.06	1.00	0.86	1.02	1.23	0.68	0.98	1.00	2.88	1.58	0.73	1.88	1.29	1.23	2.88	0.75	1.00	1.63	1.00	1.17	1.14	1.00	1.00	3.77	1.96	1.44	3.06	0.88	1.00	0.86	0.74	0.51	1.96	0.61	1.00	0.72	0.65	0.58	0.89	1.00	1.00	1.07	1.17	1.69	1.48	2.45	2.45	0.94	1.00	1.75	1.00	1.07	1.75	1.02	0.78	1.69	1.11	1.00	1.00	0.63	0.74	1.00	1.00	1.29	1.09	0.61	1.00	2.72	0.71	0.72	0.92	0.49	1.40	1.17
